,id,name,state,designation
7493,7102,Rajesh Pandey,Maharashtra,Director
7494,7102,Ramesh Mistry,Maharashtra,Director
7495,7102,Swati Agarwal,Maharashtra,Director
7496,7102,Atit Agarwal,Maharashtra,Chairman & Wholetime Director
7497,7102,Vijay Kumar Chopra,Maharashtra,Non-Exec. & Independent Dir.
7498,7102,Shobha Singh Thakur,Maharashtra,Non-Exec. & Independent Dir.
7499,7102,Michael Freedman,Maharashtra,Non-Exec. & Independent Dir.
7500,7102,Nitin Katore,Maharashtra,Company Secretary
7501,7167,U Shekhar,Maharashtra,Managing Director
7502,7167,G Ramakrishnan,Maharashtra,Whole-time Director
7503,7167,S D Patil,Maharashtra,Director
7504,7167,S R Shanbhag,Maharashtra,Whole-time Director
7505,7167,Uday K Kamat,Maharashtra,Executive Director (Finance)
7506,7167,Subodh S Nadkarni,Maharashtra,Director
7507,7167,Venkatesh Kasturirangan,Maharashtra,Director
7508,7167,M G Parameswaran,Maharashtra,Director
7509,7167,S Ravindranath,Maharashtra,Chairman
7510,7167,Ganesh Kamath,Maharashtra,Company Secretary
7511,7388,Anil Monga,Delhi,Managing Director
7512,7388,Anil Monga,Delhi,Managing Director
7513,7388,Rajesh Monga,Delhi,Whole-time Director
7514,7388,Rajesh Monga,Delhi,Whole-time Director
7515,7388,Vijay Kumar Kakkar,Delhi,Director
7516,7388,Vijay Kumar Kakkar,Delhi,Director
7517,7388,Viresh Shankar Mathur,Delhi,Director
7518,7388,Viresh Shankar Mathur,Delhi,Director
7519,7388,Satish Chander Gupta,Delhi,Director
7520,7388,Mohammad Tariq Raza,Delhi,Director
7521,7388,Shivaz Monga,Delhi,Executive Director
7522,7388,Satish Chander Gupta,Delhi,Director
7523,7388,Suvindra Kumar,Delhi,Company Secretary
7524,7388,Shailesh Kumar Singh,Delhi,Company Secretary
7525,7902,Amitabh Parekh,Maharashtra,Chairman & Managing Director
7526,7902,Amitabh Parekh,Maharashtra,Chairman & Managing Director
7527,7902,Rajendra Gothi,Maharashtra,Director
7528,7902,Kiran C Parikh,Maharashtra,Director
7529,7902,Kiran C Parikh,Maharashtra,Director
7530,7902,Devanshu Desai,Maharashtra,Director
7531,7902,Devanshu Desai,Maharashtra,Director
7532,7902,Ketan Choksi,Maharashtra,Director
7533,7902,Vikram Mordani,Maharashtra,Director
7534,7902,Heta Mehta,Maharashtra,Company Secretary
7535,7902,Shilpa Tiwari,Maharashtra,Company Secretary
7536,7927,Gopal Munjal,Chandigarh,Director
7537,7927,N R Munjal,Chandigarh,Vice Chairman & M.D.
7538,7927,S R Mehta,Chandigarh,Chairman
7539,7927,V R Mehta,Chandigarh,Director
7540,7927,Himanshu Jain,Chandigarh,Joint Managing Director
7541,7927,K M S Nambiar,Chandigarh,Director
7542,7927,J K Kakkar,Chandigarh,Director
7543,7927,Pardeep Verma,Chandigarh,Company Secretary
7544,7927,H P S Chawla,Chandigarh,Director
7545,7927,S P Sharma,Chandigarh,Nominee
7546,7927,Rishav Mehta,Chandigarh,Whole-time Director
7547,7927,Pradeep Kumar,Chandigarh,Director
7548,7927,N P Singh,Chandigarh,Independent Director
7549,12008,S P Datta,West Bengal,Managing Director
7550,12008,A K Dubey,West Bengal,Chairman
7551,12008,A Roy Chowdhury,West Bengal,Director
7552,12008,M Majumder,West Bengal,Director (Operation)
7553,12010,K S Rajasekhara Rao,Andhra Pradesh,Chairman & Managing Director
7554,12010,U Vishnumurthy,Andhra Pradesh,Director (Finance)
7555,12010,Y S Mayya,Andhra Pradesh,Director (Technical)
7556,12010,Umesh Chandra,Andhra Pradesh,Director
7557,12010,B N Suresh,Andhra Pradesh,Director
7558,12010,M J Zarabi,Andhra Pradesh,Director
7559,12010,R Sreehari Rao,Andhra Pradesh,Director
7560,12010,V R Sadasivam,Andhra Pradesh,Director
7561,12010,Revathy Iyer,Andhra Pradesh,Director
7562,12010,P Mohapatra,Andhra Pradesh,Director
7563,12010,V S Murty,Andhra Pradesh,Company Secretary
7564,12037,B B Pattanaik,New Delhi,Chairman & Managing Director
7565,12037,Naveen Prakash,New Delhi,Director
7566,12037,Virendra Singh,New Delhi,Director
7567,12037,K V Pradeepkumar,New Delhi,Director
7568,12037,G N Nair,New Delhi,Director
7569,12037,G Mathialagan,New Delhi,Director
7570,12037,A V Jawakar,New Delhi,Company Secretary
7571,12037,B K Saha,New Delhi,Chairman
7572,12037,D K Panwar,New Delhi,Director
7573,12037,T K Doshi,New Delhi,Director
7574,12037,K A Somayajulu,New Delhi,Director
7575,12037,Niranjan Parsha,New Delhi,Director
7576,12041,H P Kumar,New Delhi,Chairman & Managing Director
7577,12041,Pravir Kumar,New Delhi,Nominee (Govt)
7578,12041,R K Manchanda,New Delhi,Nominee (Govt)
7579,12041,Ravindra Nath,New Delhi,Director (Finance)
7580,12041,Rakesh Rewari,New Delhi,Director
7581,12041,Rajiv Chawla,New Delhi,Director
7582,12041,Niti Sethi,New Delhi,Company Secretary
7583,12041,Sirajuddin Qureshi,New Delhi,Director
7584,12045,Sumit Mazumder,West Bengal,Additional Director
7585,12045,Mahendra Swarup,West Bengal,Managing Director
7586,12045,Gaurav Swarup,West Bengal,Managing Director
7587,12045,Vikram Swarup,West Bengal,Managing Director
7588,12045,Prosanta Kumar Mallik,West Bengal,Director
7589,12045,Ratan Lal Gaggar,West Bengal,Director
7590,12045,Satya Brata Ganguly,West Bengal,Additional Director
7591,12045,Arun Kumar Singhania,West Bengal,Company Secretary
7592,12052,G K Pillai,Jharkhand,Chairman & Managing Director
7593,12052,M R Venugopal,Jharkhand,Director (Personnel)
7594,12052,R Misra,Jharkhand,Director (Finance)
7595,12052,Bharat Prasad,Jharkhand,Director (Marketing)
7596,12052,S K Choudhary,Jharkhand,Director (Production)
7597,12052,R Asokan,Jharkhand,Nominee (Govt)
7598,12052,V K Srivastava,Jharkhand,Nominee (Govt)
7599,12052,Abhay Kumar Kanth,Jharkhand,Company Secretary
7600,12052,Ved Prakash,Jharkhand,Director
7601,12083,Chinubhai R Shah,Gujarat,Director
7602,12083,I A Modi,Gujarat,Chairman & Managing Director
7603,12083,Monicaben G Modi,Gujarat,Director
7604,12083,Pradip Khandwalla,Gujarat,Director
7605,12083,R I Modi,Gujarat,Managing Director
7606,12083,R K Mankodi,Gujarat,Company Secretary
7607,12083,Shilaben I Modi,Gujarat,Director
7608,12111,Atul K Nishar,Maharashtra,Chairman
7609,12111,L S Sarma,Maharashtra,Director
7610,12111,Shailesh V Haribhakti,Maharashtra,Director
7611,12111,Preeti Mehta,Maharashtra,Director
7612,12111,SUBRATA KUMAR MITRA,Maharashtra,Director
7613,12111,P R Chandrasekar,Maharashtra,Global CEO & Vice Chairman
7614,12111,Bharat Shah,Maharashtra,Director
7615,12111,Ashish Dhawan,Maharashtra,Director
7616,12111,S Doreswamy,Maharashtra,Director
7617,12111,Gunjan Methi,Maharashtra,Company Secretary
7618,12111,R V Ramanan,Maharashtra,Executive Director
7619,12111,Abhay Havaldar,Maharashtra,Director
7620,12122,V Narayanan,Tamil Nadu,Director
7621,12122,N Kumaravelu,Tamil Nadu,Director
7622,12122,A Velliangiri,Tamil Nadu,Deputy Managing Director & CS
7623,12122,N Sundaradevan,Tamil Nadu,Director-Cum-Parttime Chairman
7624,12122,M R Kumar,Tamil Nadu,Additional Director
7625,12122,S Krishnan,Tamil Nadu,Additional Director
7626,12122,N Mathivanan,Tamil Nadu,Director
7627,12122,Santosh K Misra,Tamil Nadu,Managing Director
7628,12133,Vineet Garg,Delhi,Official Director (Part time)
7629,12133,Naresh Kumar,Delhi,Chairman & MD & Dir.(Technical
7630,12133,Inaitula Baig,Delhi,Company Secretary
7631,12133,P V K Mohan,Delhi,Director(PartTime NonOfficial)
7632,12133,Rakesh Mahajan,Delhi,Director (Finance & Commer.)
7633,12133,T R K Rao,Delhi,Official Director (Part time)
7634,12178,H M Nerukar,Orissa,Chairman
7635,12178,A K Chattopadhyay,Orissa,Managing Director
7636,12178,Ishaat Hussain,Orissa,Director
7637,12178,V S N Murty,Orissa,Director
7638,12178,S N Singh,Orissa,Director
7639,12178,P K Bajaj,Orissa,Director
7640,12178,Yujiro Ueda,Orissa,Director
7641,12178,Kotaro Kuroda,Orissa,Director
7642,12178,Hiroshi Odawara,Orissa,Director
7643,12178,Kinji Matsushita,Orissa,Director
7644,12178,Kiyotaka Oshikawa,Orissa,Director
7645,12178,Arabinda Debta,Orissa,Company Secretary
7646,12196,Sunder Lal Dugar,West Bengal,Chairman
7647,12196,Manoj Toshniwal,West Bengal,Managing Director
7648,12196,Ramesh Chandra Bardia,West Bengal,Joint Managing Director
7649,12196,Saubir Bhattacharyya,West Bengal,Director
7650,12196,Arun Kumar Datta,West Bengal,Director
7651,12196,Praveen Chandra Sood,West Bengal,Director (Business Developmnt)
7652,12196,D P Sharma,West Bengal,Whole-time Director
7653,12196,Suraj Mall Singhi,West Bengal,Director
7654,12196,Chandra Sekhar Adhikary,West Bengal,Company Secretary
7655,12204,K Ramachandran Pillai,New Delhi,Chairman & Managing Director
7656,12204,Pankaj Agarwal,New Delhi,Company Secretary
7657,12204,B K Mishra,New Delhi,Director (Finance)
7658,12204,D N Khanna,New Delhi,Director
7659,12204,Brijesh Kumar,New Delhi,Director
7660,12204,Monika S Garg,New Delhi,Director
7661,12288,Raji Philip,Delhi,Chairman & Managing Director
7662,12288,A Didar Singh,Delhi,Director
7663,12288,Amitava Chaudhuri,Delhi,Director
7664,12288,P K Borthakur,Delhi,Director
7665,12288,A K Bhatia,Delhi,Director
7666,12288,H C Gandhi,Delhi,Director
7667,12288,A G Kulkarni,Delhi,Director
7668,12288,Biplab Chaudhuri,Delhi,Company Secretary
7669,12295,Nirmal K Minda,Delhi,Chairman & Managing Director
7670,12295,Subhash Lakhotia,Delhi,Director
7671,12295,S K Arya,Delhi,Director
7672,12295,H C Dhamija,Delhi,Vice President & CS
7673,12295,Alok Dutta,Delhi,Director
7674,12295,Rakesh Sony,Delhi,Director
7675,12295,Satish Sekhri,Delhi,Director
7676,12295,Anand Minda,Delhi,Director
7677,12330,ADI JEHANGIR ENGINEER,Karnataka,Director
7678,12330,Aleem Sheikh,Karnataka,Director
7679,12330,Anthony Mike Petrucci,Karnataka,Director
7680,12330,PRASAD RAGHAVA MENON,Karnataka,Director
7681,12330,Reyad Mohamed Ali Fezzani,Karnataka,Chairman
7682,12330,Banmali Agrawala,Karnataka,Director
7683,12330,Sashi Mukundan,Karnataka,Alternate Director
7684,12330,Sowmyan Ramakrishnan,Karnataka,Alternate Director
7685,12330,D Guru,Karnataka,CFO & Company Secretary
7686,12359,Raghvendra Madhav,Tamil Nadu,Director
7687,12359,Suneeta Reddy,Tamil Nadu,Chairperson
7688,12359,Chan Chee Bang,Tamil Nadu,Director
7689,12359,KVP Baskaran,Tamil Nadu,Director
7690,12359,Kunjabihari Pradhan,Tamil Nadu,Company Secretary
7691,12359,Ameen Fahad Al shiddi,Tamil Nadu,Director
7692,12360,K K Modi,Maharashtra,Chairman & Managing Director
7693,12360,Charu Bhartia,Maharashtra,Director
7694,12360,Lalit Kumar Modi,Maharashtra,Director
7695,12360,Samir Kumar Modi,Maharashtra,Director
7696,12360,J Ramachandran,Maharashtra,Director
7697,12360,M N Thakkar,Maharashtra,Director
7698,12360,Munesh Khanna,Maharashtra,Director
7699,12360,Sunil K Alagh,Maharashtra,Director
7700,12360,I K Gupta,Maharashtra,Company Secretary
7701,12360,Sanjay Buch,Maharashtra,Director
7702,12363,Mukesh Jha,West Bengal,Chairman & Managing Director
7703,12363,Chandan Choudhuri,West Bengal,Director (Finance)
7704,12363,R Manohar,West Bengal,Director
7705,12363,B Kundu,West Bengal,Company Secretary
7706,12374,Manas Roy,West Bengal,Managing Director
7707,12374,Kalyan Kumar Ghosh,West Bengal,Director (Finance)
7708,12374,Amit Kumar Bhattacharyya,West Bengal,Non-official Director
7709,12374,Gautam Mitra,West Bengal,Company Secretary
7710,12374,Vikram Gulati,West Bengal,Director
7711,12394,Shashikant Nandkishore Ruia,Gujarat,Chairman
7712,12394,Anshuman Shashikant Ruia,Gujarat,Director
7713,12394,Rewant Ravikant Ruia,Gujarat,Director
7714,12394,Ram Krishna Narayan,Gujarat,Director
7715,12394,Stanislaus Dominic Coelho,Gujarat,Director
7716,12394,Kalakota Vijaya Bhaskara Reddy,Gujarat,Whole-time Director
7717,12394,Manmohan Agrawal,Gujarat,Director
7718,12394,Naresh Kumar Nayyar,Gujarat,Director
7719,12394,Sanjyot Nilesh Rangnekar,Gujarat,Company Secretary
7720,12418,R Ravikumar,New Delhi,Director (Finance)
7721,12418,Anurag Mishra,New Delhi,Managing Director
7722,12418,B Satyanarayana,New Delhi,Company Secretary
7723,12420,Soshil Kumar Jain,Punjab,Chairman
7724,12420,Soshil Kumar Jain,Punjab,Chairman
7725,12420,Ravinder Jain,Punjab,Managing Director
7726,12420,Ravinder Jain,Punjab,Managing Director
7727,12420,Rajesh Jain,Punjab,Joint Managing Director
7728,12420,Rajesh Jain,Punjab,Joint Managing Director
7729,12420,Sandeep Jain,Punjab,Joint Managing Director
7730,12420,Sandeep Jain,Punjab,Joint Managing Director
7731,12420,R L Narasimhan,Punjab,Director
7732,12420,Sumit Jain,Punjab,Director (Operations & Proj.)
7733,12420,N N Khamitkar,Punjab,Director
7734,12420,R L Narasimhan,Punjab,Director
7735,12420,Sunil Kapoor,Punjab,Director
7736,12420,N N Khamitkar,Punjab,Director
7737,12420,Gurmeet Singh,Punjab,Director
7738,12420,Sunil Kapoor,Punjab,Director
7739,12420,Vinod Goel,Punjab,Company Secretary
7740,12420,K M Lal,Punjab,Director
7741,12420,K M Lal,Punjab,Director
7742,12420,A N Saksena,Punjab,Director
7743,12420,Sumit Jain,Punjab,Director (Operations & Proj.)
7744,12420,Vinod Goel,Punjab,Company Secretary
7745,12420,A N Saksena,Punjab,Director
7746,12421,K Subburaj,Tamil Nadu,Chairman
7747,12421,N K Pothiraaj,Tamil Nadu,Managing Director
7748,12421,M P Premraj,Tamil Nadu,Director
7749,12421,Y K Gopinath,Tamil Nadu,Whole-time Director
7750,12421,Ponnusami K Gounder,Tamil Nadu,Director
7751,12421,A Krishnamoorthy,Tamil Nadu,Director
7752,12421,K Thambithurai,Tamil Nadu,Whole-time Director
7753,12421,N Chandrasekaran,Tamil Nadu,Director
7754,12421,V Kannan,Tamil Nadu,Director
7755,12421,R Soundararajan,Tamil Nadu,Company Secretary
7756,12466,Chanda D Kochhar,Maharashtra,Chairperson
7757,12466,Uday Chitale,Maharashtra,Director
7758,12466,Sonjoy Chatterjee,Maharashtra,Director
7759,12466,Narendra Murkumbi,Maharashtra,Director
7760,12466,Ketan Patel,Maharashtra,Director
7761,12466,Pravir Vohra,Maharashtra,Director
7762,12466,Madhabi Puri Buch,Maharashtra,Managing Director & CEO
7763,12466,Anup Bagchi,Maharashtra,Executive Director
7764,12466,A Murugappan,Maharashtra,Executive Director
7765,12466,Raju Nanwani,Maharashtra,Company Secretary
7766,12498,Vivek Bharati,Punjab,Director
7767,12498,Pratik Rashmikant Pota,Punjab,Director
7768,12498,Sanjay Kumar,Punjab,Whole-time Director
7769,12498,Jaya Nagpal,Punjab,Company Secretary
7770,12734,Raman Dhawan,Maharashtra,Director
7771,12734,Piyush G Mankad,Maharashtra,Director
7772,12734,B Muthuraman,Maharashtra,Director
7773,12734,R K Krishna Kumar,Maharashtra,Additional Director
7774,12734,Shyamal Gupta,Maharashtra,Chairman
7775,12734,A K Vora,Maharashtra,Director
7776,12734,F N Subedar,Maharashtra,Director
7777,12734,Alan Roseling,Maharashtra,Director
7778,12734,Rajiv Dubhe,Maharashtra,Director
7779,12734,Ajay Ponkshe,Maharashtra,Company Secretary
7780,12734,H S Vachha,Maharashtra,Director
7781,12832,Vanugopal N Dhoot,Maharashtra,Director
7782,12832,S Padmanabhan,Maharashtra,Director
7783,12832,Avinash Malpani,Maharashtra,Director
7784,12832,Rahul Sethi,Maharashtra,Whole-time Director
7785,12849,Dipankar Basu,Andhra Pradesh,Chairman
7786,12849,S L Rao,Andhra Pradesh,Director
7787,12849,T L Sankar,Andhra Pradesh,Director
7788,12849,N Balakrishna Iyer,Andhra Pradesh,Director
7789,12849,A V Rammurty,Andhra Pradesh,Director
7790,12849,Brian L Acton,Andhra Pradesh,Director
7791,12849,N Jagan Mohan Reddy,Andhra Pradesh,Managing Director
7792,12849,Y Santosh Kumar Reddy,Andhra Pradesh,Executive Director
7793,12849,S Venkat Ramana Reddy,Andhra Pradesh,Company Secretary
7794,12874,T C Goel,Goa,Director(PartTime NonOfficial)
7795,12874,V K Koshy,Goa,Director(PartTime NonOfficial)
7796,12874,P Ramachandra Rao,Goa,Director(PartTime NonOfficial)
7797,12874,R F Contractor,Goa,Official Director (Part time)
7798,12874,Anil Kumar Handa,Goa,Chairman & Managing Director
7799,12874,S Ananthasayanam,Goa,Director (Finance)
7800,12874,R C Asukar,Goa,Company Secretary
7801,12874,Anuradha Mitra,Goa,Director
7802,12874,Rajiv B Prabhavalkar,Goa,Director (Operation)
7803,12966,Madanlal J Hinduja,Karnataka,Chairman
7804,12966,Akhilesh Krishna Gupta,Karnataka,Director
7805,12966,Rajendra J Hinduja,Karnataka,Managing Director
7806,12966,Mathew Cyriac,Karnataka,Director
7807,12966,Dinesh J Hinduja,Karnataka,Executive Director
7808,12966,Prince Asirvatham,Karnataka,Director
7809,12966,Akhilesh Krishna Gupta,Karnataka,Director
7810,12966,Arun K Thaiagarajan,Karnataka,Director
7811,12966,J H Mehta,Karnataka,Director
7812,12966,Mathew Cyriac,Karnataka,Director
7813,12966,N Rangachary,Karnataka,Director
7814,12966,Prince Asirvatham,Karnataka,Director
7815,12966,Partha Sarkar,Karnataka,Director
7816,12966,H S Nagraj,Karnataka,Director
7817,12966,Gautam Chakravarti,Karnataka,Whole Time Director & CEO
7818,12966,K B Shyam Kumar,Karnataka,Company Secretary
7819,12966,Richard B Saldanha,Karnataka,Chairman
7820,12966,Arun K Thaiagarajan,Karnataka,Additional Director
7821,12966,J H Mehta,Karnataka,Additional Director
7822,12966,M Rangachari,Karnataka,Additional Director
7823,12966,Partha Sarkar,Karnataka,Additional Director
7824,12968,Joseph MAtthews,Maharashtra,Director
7825,12968,Akshay Raheja,Maharashtra,Director
7826,12968,Vijay Aggarwal,Maharashtra,Managing Director
7827,12968,Aziz Parpia,Maharashtra,Director
7828,12968,Rajesh Kapadia,Maharashtra,Director
7829,12968,Suman Raheja,Maharashtra,Director
7830,12968,Rajnish Sacheti,Maharashtra,Company Secretary
7831,12999,Ramabadran Gopalakrishnan,Maharashtra,Chairman
7832,12999,Rajendra Ramdas Bhinge,Maharashtra,Non Executive Director
7833,12999,KISHOR ANANT CHAUKAR,Maharashtra,Non Executive Director
7834,12999,Naushad Forbes,Maharashtra,Independent Director
7835,12999,Praveen Purushottam Kadle,Maharashtra,Non Executive Director
7836,12999,Lakshman Lakshminarayan,Maharashtra,Independent Director
7837,12999,Rakesh Mohan,Maharashtra,Independent Director
7838,12999,Ram Nath Mukhija,Maharashtra,Independent Director
7839,12999,Hari Lakshminarayan Mundra,Maharashtra,Independent Director
7840,12999,Satish Pradhan,Maharashtra,Non Executive Director
7841,12999,Ramesh Amrut Savoor,Maharashtra,Independent Director
7842,12999,Rameshwar Singh Thakur,Maharashtra,Managing Director & CEO
7843,12999,Ajay Nagle,Maharashtra,Company Secretary
7844,13023,R G Chandramogan,Tamil Nadu,Chairman & Managing Director
7845,13023,K S Thanarajan,Tamil Nadu,Joint Managing Director
7846,13023,C Sathyan,Tamil Nadu,Executive Director (Operation)
7847,13023,P Vaidyanathan,Tamil Nadu,Director
7848,13023,Kirti P Shah,Tamil Nadu,Director
7849,13023,S Thiagarajan,Tamil Nadu,Director
7850,13023,B S Mani,Tamil Nadu,Director
7851,13023,N Chandrasekaran,Tamil Nadu,Director
7852,13023,S Chandrasekar,Tamil Nadu,Company Secretary
7853,13151,Amrita Patel,Gujarat,Chairman
7854,13151,Deepak Tikku,Gujarat,Managing Director
7855,13151,S Parthasarathy,Gujarat,Director
7856,13151,P T Gopalakurup,Gujarat,Director
7857,13151,N V Belavadi,Gujarat,Director
7858,13151,Ravi Shankar,Gujarat,Director
7859,13151,Dilip Rath,Gujarat,Joint Secretary
7860,13229,K C Sekhar,West Bengal,Chairman & Managing Director
7861,13229,Dilip Deshpande,West Bengal,Director
7862,13229,Gyanesh Kumar,West Bengal,Director
7863,13229,Nikhil Ranjan Banerjea,West Bengal,Director
7864,13229,Ashoke Kumar Dutta,West Bengal,Director
7865,13229,Binay Bhushan Chakrabarti,West Bengal,Director
7866,13229,Ranjan Chakraborty,West Bengal,Director (Finance)
7867,13229,Vinod Kumar,West Bengal,Director (Ship building)
7868,13229,H K Verma,West Bengal,Director (Personnel)
7869,13229,T S Ganeshan,West Bengal,Chairman & Managing Director
7870,13229,B S Randhawa,West Bengal,Director
7871,13229,Alok Perti,West Bengal,Director
7872,13229,Sandeep Mahapatra,West Bengal,Company Secretary
7873,13279,R Gupta,Jharkhand,Chairman & Managing Director
7874,13279,D Acharya,Jharkhand,Director (Technical)
7875,13279,R P Gupta,Jharkhand,Director (Finance)
7876,13279,Revathy Iyer,Jharkhand,Director
7877,13279,V R Sadasivam,Jharkhand,Director
7878,13279,A K Basu,Jharkhand,Director
7879,13279,M L Majumdar,Jharkhand,Director
7880,13279,S P Mehrotra,Jharkhand,Director
7881,13279,R N Jayaraj,Jharkhand,Director
7882,13279,Anjan Chaki,Jharkhand,Director
7883,13279,P V Dubey,Jharkhand,Company Secretary
7884,13369,Prafulla Kumar Gupta,Maharashtra,CEO & Managing Director
7885,13369,William Allan Perrin,Maharashtra,Director (Technical)
7886,13369,Manoj Kalgutkar,Maharashtra,Company Secretary
7887,13369,Derek Fisher,Maharashtra,Chairman
7888,13369,B C Tripathi,Maharashtra,Director
7889,13369,Azeez Mehdi Khan,Maharashtra,Nominee (Maharashtra Govt)
7890,13369,Neil Harvey,Maharashtra,Director
7891,13369,A K Purwaha,Maharashtra,Director
7892,13369,Vinay Bansal,Maharashtra,Director
7893,13369,J K Jain,Maharashtra,Director
7894,13369,Basudeb Sen,Maharashtra,Director
7895,13369,Pankaj Chandra,Maharashtra,Director
7896,13463,B D Soni,Maharashtra,Director (Finance)
7897,13463,D R Teredesai,Maharashtra,Managing Director
7898,13463,Indulekha N Godse,Maharashtra,Company Secretary
7899,13463,J L Zutshi,Maharashtra,Director
7900,13463,M R Kumbhani,Maharashtra,Director
7901,13501,Shapoor P Mistry,West Bengal,Chairman
7902,13501,K C Mehra,West Bengal,Deputy Vice Chairman
7903,13501,S L Goklaney,West Bengal,Vice Chairman & M.D.
7904,13501,D E Udwadia,West Bengal,Director
7905,13501,J C Chopra,West Bengal,Director
7906,13501,N D Khurody,West Bengal,Director
7907,13501,C G Shah,West Bengal,Director
7908,13501,S Ramesh,West Bengal,Company Secretary
7909,13501,Indu Shahani,West Bengal,Additional Director
7910,13531,Ashok Trivedi,Karnataka,Chairman
7911,13531,Phaneesh Murthy,Karnataka,Managing Director & CEO
7912,13531,Mukund Srinath,Karnataka,Vice President & CS
7913,13675,Rakesh Bharti Mittal,Haryana,Chairman & Director
7914,13675,Vinod Sawhny,Haryana,Whole-time Director
7915,13675,Devendra Khanna,Haryana,Director
7916,13675,Inderjit Walia,Haryana,Director
7917,13675,Sarvjit Singh Dhillon,Haryana,Director
7918,13675,Gaurav Arora,Haryana,Company Secretary
7919,13683,Pran Nath Talwar,Maharashtra,Chairman
7920,13683,Vivek Talwar,Maharashtra,Managing Director
7921,13683,Vivek Talwar,Maharashtra,Managing Director
7922,13683,Poonam Talwar,Maharashtra,Whole-time Director
7923,13683,Dinesh H Kanabar,Maharashtra,Director
7924,13683,Atul Sud,Maharashtra,Director
7925,13683,S K Bhardwaj,Maharashtra,Director
7926,13683,Atul Sud,Maharashtra,Director
7927,13683,Reena Raje,Maharashtra,Company Secretary
7928,13683,Gaurav Burman,Maharashtra,Director
7929,13683,Rohan Talwar,Maharashtra,Additional Director
7930,13683,B G Borkar,Maharashtra,Company Secretary
7931,13683,Pradeep Saxena,Maharashtra,Additional Director
7932,13683,Vishal Malik,Maharashtra,Additional Director
7933,13807,J K Baweja,Uttar Pradesh,Managing Director
7934,13807,B K Sinha,Uttar Pradesh,Chairman
7935,13807,Jai Gopal Mahajan,Uttar Pradesh,Company Secretary
7936,13819,Rabindra Nath Sengupta,West Bengal,Chairman
7937,13819,Basant Kumar Agrawal,West Bengal,Managing Director
7938,13819,Mahabir Prasad Agrawal,West Bengal,Director
7939,13819,Suresh Kumar Agrawal,West Bengal,Whole-time Director
7940,13819,Sushil Kumar Agrawal,West Bengal,Whole-time Director
7941,13819,Sunil Kumar Agrawal,West Bengal,Whole-time Director
7942,13819,Nadia Basak,West Bengal,Director
7943,13819,K K Chaudhuri,West Bengal,Director
7944,13819,A K Chakraborty,West Bengal,Director
7945,13819,Smita Khaitan,West Bengal,Director
7946,13819,Debabrata Guha,West Bengal,Whole-time Director
7947,13819,Anubhav Maheshwari,West Bengal,Company Secretary
7948,13858,N Ram,Tamil Nadu,Whole-time Director
7949,13858,Murali Narasimhan,Tamil Nadu,Managing Director
7950,13858,Balaji Kasturi,Tamil Nadu,Managing Director
7951,13858,Ravi Narasimhan,Tamil Nadu,Whole-time Director
7952,13858,Nirmala Lakshman,Tamil Nadu,Whole-time Director
7953,13858,Nalini Krishnan,Tamil Nadu,Whole-time Director
7954,13858,Malini Parthasarathy,Tamil Nadu,Whole-time Director
7955,13858,Ramesh Rangarajan,Tamil Nadu,Whole-time Director
7956,13858,Venugopal Kasturi,Tamil Nadu,Whole-time Director
7957,13858,Lakshmi Srinath,Tamil Nadu,Whole-time Director
7958,13858,Akila Vijay Iyengar,Tamil Nadu,Whole-time Director
7959,13858,Vijaya Arun,Tamil Nadu,Whole-time Director
7960,13858,Kuppuswamy Srinivasa,Tamil Nadu,Company Secretary
7961,13863,Kumar Jitendra Singh,Maharashtra,Chairman & Managing Director
7962,13863,Dalip Singh,Maharashtra,Nominee (Govt)
7963,13863,M A V Goutham,Maharashtra,Director (Finance)
7964,13863,Anup K Mehra,Maharashtra,Director (Commercial)
7965,13863,Gururaj Pandurang Kundargi,Maharashtra,Director(Production & Planning
7966,13863,Vijay V Kale,Maharashtra,Director
7967,13863,Madhu Vij,Maharashtra,Director
7968,13863,Subir K Bhattacharyya,Maharashtra,Director
7969,13863,Sanjeeva Narayan,Maharashtra,Director
7970,13863,Hem Chander Disodia,Maharashtra,Director
7971,13863,Bal Kishan Gupta,Maharashtra,Director
7972,13863,Neeraj Dutt Pandey,Maharashtra,Company Secretary
7973,13863,D D Kaushik,Maharashtra,Director(PartTime NonOfficial)
7974,13863,S K Mishra,Maharashtra,Nominee (Govt)
7975,13863,K Shivaji,Maharashtra,Director
7976,14027,C K Birla,West Bengal,Chairman
7977,14027,K N Memani,West Bengal,Director
7978,14027,M L Pachisia,West Bengal,Director
7979,14027,J P Chhaochharia,West Bengal,Director
7980,14027,Haigreve Khaitan,West Bengal,Director
7981,14027,K P Chaudhary,West Bengal,Company Secretary
7982,14027,Amita Birla,West Bengal,Co-Chairman
7983,14222,T S Rao,Andhra Pradesh,Director
7984,14222,Sunil Kumar Alagh,Andhra Pradesh,Director
7985,14222,V S N Raju,Andhra Pradesh,Company Secretary
7986,14222,K L Chugh,Andhra Pradesh,Chairman
7987,14222,Mahendra Agarwal,Andhra Pradesh,Managing Director & CEO
7988,14222,R S Tarneja,Andhra Pradesh,Director
7989,14222,P S Reddy,Andhra Pradesh,Director
7990,14222,N Srinivasan,Andhra Pradesh,Director
7991,14222,A P V N Sarma,Andhra Pradesh,Independent Director
7992,14252,S P S Bakshi,Delhi,Chairman & Managing Director
